YP_008433507.1	YP_009216140.1	5
YP_009216135.1	YP_009216136.1	5
YP_009216135.1	YP_009216137.1	5
YP_009099113.1	YP_009216135.1	5
YP_009216135.1	YP_009216139.1	5
YP_009216135.1	YP_009216140.1	5
YP_009216136.1	YP_009216137.1	5
YP_009099113.1	YP_009216136.1	5
YP_009216136.1	YP_009216139.1	5
YP_009216136.1	YP_009216140.1	5
YP_009099113.1	YP_009216137.1	5
YP_009216137.1	YP_009216139.1	5
YP_009216137.1	YP_009216140.1	5
YP_009099113.1	YP_009216139.1	5
YP_009099113.1	YP_009216140.1	5
YP_009216139.1	YP_009216140.1	5
YP_009099108.1	YP_009216127.1	1
YP_009099108.1	YP_009216128.1	1
YP_009099104.1	YP_009099108.1	1
YP_009099108.1	YP_009216130.1	1
YP_009099108.1	YP_009216131.1	1
YP_009099108.1	YP_009216132.1	1
YP_008433507.1	YP_009099108.1	1
YP_009099108.1	YP_009216135.1	1
YP_009099108.1	YP_009216136.1	1
YP_009099108.1	YP_009216137.1	1
YP_009099108.1	YP_009099113.1	1
YP_009099108.1	YP_009216139.1	1
YP_009099108.1	YP_009216140.1	1
WP_063851489.1	WP_120450049.1	1
WP_063851489.1	WP_120450051.1	1
WP_063851489.1	YP_008433507.1	5
WP_063851489.1	WP_120450055.1	1
WP_063851489.1	WP_120450057.1	1
WP_063851489.1	WP_120450059.1	1
WP_063851489.1	WP_120450061.1	1
WP_063851489.1	WP_120450062.1	1
WP_063851489.1	WP_120450064.1	1
WP_120450049.1	WP_120450051.1	1
WP_120450049.1	YP_008433507.1	1
WP_120450049.1	WP_120450055.1	1
WP_120450049.1	WP_120450057.1	1
WP_120450049.1	WP_120450059.1	1
WP_120450049.1	WP_120450061.1	1
WP_120450049.1	WP_120450062.1	1
WP_120450049.1	WP_120450064.1	1
WP_120450051.1	YP_008433507.1	1
WP_120450051.1	WP_120450055.1	1
WP_120450051.1	WP_120450057.1	1
WP_120450051.1	WP_120450059.1	1
WP_120450051.1	WP_120450061.1	1
WP_120450051.1	WP_120450062.1	1
WP_120450051.1	WP_120450064.1	1
WP_120450055.1	YP_008433507.1	1
WP_120450057.1	YP_008433507.1	1
WP_120450059.1	YP_008433507.1	1
WP_120450061.1	YP_008433507.1	1
WP_120450062.1	YP_008433507.1	1
WP_120450064.1	YP_008433507.1	1
WP_120450055.1	WP_120450057.1	1
WP_120450055.1	WP_120450059.1	1
WP_120450055.1	WP_120450061.1	1
WP_120450055.1	WP_120450062.1	1
WP_120450055.1	WP_120450064.1	1
WP_120450057.1	WP_120450059.1	1
WP_120450057.1	WP_120450061.1	1
WP_120450057.1	WP_120450062.1	1
WP_120450057.1	WP_120450064.1	1
WP_120450059.1	WP_120450061.1	1
WP_120450059.1	WP_120450062.1	1
WP_120450059.1	WP_120450064.1	1
WP_120450061.1	WP_120450062.1	1
WP_120450061.1	WP_120450064.1	1
WP_120450062.1	WP_120450064.1	1
WP_000222861.1	WP_087916325.1	24
WP_000124816.1	WP_087916325.1	24
WP_000467411.1	WP_087916325.1	24
WP_087916325.1	YP_008433507.1	51
WP_087916325.1	YP_009148427.1	24
WP_014895338.1	WP_087916325.1	24
WP_014895337.1	WP_087916325.1	24
WP_000539502.1	WP_087916325.1	24
WP_000124816.1	WP_000222861.1	36
WP_000222861.1	WP_000467411.1	36
WP_000222861.1	YP_008433507.1	72
WP_000222861.1	YP_009148427.1	36
WP_000222861.1	WP_014895338.1	36
WP_000222861.1	WP_014895337.1	36
WP_000222861.1	WP_000539502.1	36
WP_000124816.1	WP_000467411.1	36
WP_000124816.1	YP_008433507.1	72
WP_000124816.1	YP_009148427.1	36
WP_000124816.1	WP_014895338.1	36
WP_000124816.1	WP_014895337.1	36
WP_000124816.1	WP_000539502.1	36
WP_000467411.1	YP_008433507.1	72
WP_000467411.1	YP_009148427.1	36
WP_000467411.1	WP_014895338.1	36
WP_000467411.1	WP_014895337.1	36
WP_000467411.1	WP_000539502.1	36
YP_008433507.1	YP_008433507.1	36
WP_014895338.1	YP_008433507.1	72
WP_014895337.1	YP_008433507.1	72
WP_000539502.1	YP_008433507.1	72
WP_014895338.1	YP_009148427.1	36
WP_014895337.1	YP_009148427.1	36
WP_000539502.1	YP_009148427.1	36
WP_014895337.1	WP_014895338.1	36
WP_000539502.1	WP_014895338.1	36
WP_000539502.1	WP_014895337.1	36
WP_000493326.1	WP_063676412.1	2
WP_000493326.1	WP_060852328.1	2
WP_000493326.1	WP_080598426.1	2
WP_000493326.1	WP_106907872.1	2
WP_000493326.1	YP_008433507.1	2
WP_000493326.1	WP_044797828.1	2
WP_000493326.1	WP_023520872.1	2
WP_000493326.1	WP_003314797.1	2
WP_000493326.1	WP_080672333.1	2
WP_000493326.1	WP_044797832.1	2
WP_060852328.1	WP_063676412.1	5
WP_063676412.1	WP_080598426.1	4
WP_063676412.1	WP_106907872.1	5
WP_063676412.1	YP_008433507.1	3
WP_044797828.1	WP_063676412.1	3
WP_023520872.1	WP_063676412.1	5
WP_003314797.1	WP_063676412.1	3
WP_063676412.1	WP_080672333.1	5
WP_044797832.1	WP_063676412.1	5
WP_060852328.1	WP_080598426.1	5
WP_060852328.1	WP_106907872.1	75
WP_060852328.1	YP_008433507.1	7
WP_044797828.1	WP_060852328.1	3
WP_023520872.1	WP_060852328.1	6
WP_003314797.1	WP_060852328.1	3
WP_060852328.1	WP_080672333.1	6
WP_044797832.1	WP_060852328.1	6
WP_080598426.1	WP_106907872.1	5
WP_080598426.1	YP_008433507.1	2
WP_044797828.1	WP_080598426.1	2
WP_023520872.1	WP_080598426.1	5
WP_003314797.1	WP_080598426.1	3
WP_080598426.1	WP_080672333.1	5
WP_044797832.1	WP_080598426.1	5
WP_106907872.1	YP_008433507.1	8
WP_044797828.1	WP_106907872.1	3
WP_023520872.1	WP_106907872.1	6
WP_003314797.1	WP_106907872.1	3
WP_080672333.1	WP_106907872.1	6
WP_044797832.1	WP_106907872.1	6
WP_044797828.1	YP_008433507.1	3
WP_023520872.1	YP_008433507.1	3
WP_003314797.1	YP_008433507.1	2
WP_080672333.1	YP_008433507.1	3
WP_044797832.1	YP_008433507.1	3
WP_023520872.1	WP_044797828.1	3
WP_003314797.1	WP_044797828.1	2
WP_044797828.1	WP_080672333.1	3
WP_044797828.1	WP_044797832.1	3
WP_003314797.1	WP_023520872.1	3
WP_023520872.1	WP_080672333.1	6
WP_023520872.1	WP_044797832.1	6
WP_003314797.1	WP_080672333.1	3
WP_003314797.1	WP_044797832.1	3
WP_044797832.1	WP_080672333.1	6
WP_079940262.1	WP_079940792.1	2
WP_079940262.1	WP_079940263.1	2
WP_079940262.1	WP_079940264.1	2
WP_079940262.1	WP_079940265.1	2
WP_079940262.1	YP_008433507.1	2
WP_079940262.1	WP_079940267.1	2
WP_079940262.1	WP_087916327.1	2
WP_079940262.1	WP_083041506.1	2
WP_079940262.1	WP_104932723.1	1
WP_079940262.1	WP_104932724.1	1
WP_079940262.1	WP_079940271.1	2
WP_036654579.1	WP_079940262.1	1
WP_079940263.1	WP_079940792.1	2
WP_079940264.1	WP_079940792.1	2
WP_079940265.1	WP_079940792.1	2
WP_079940792.1	YP_008433507.1	5
WP_079940267.1	WP_079940792.1	2
WP_079940792.1	WP_087916327.1	2
WP_079940792.1	WP_083041506.1	2
WP_079940792.1	WP_104932723.1	1
WP_079940792.1	WP_104932724.1	1
WP_079940271.1	WP_079940792.1	2
WP_036654579.1	WP_079940792.1	1
WP_079940263.1	WP_079940264.1	2
WP_079940263.1	WP_079940265.1	2
WP_079940263.1	YP_008433507.1	2
WP_079940263.1	WP_079940267.1	2
WP_079940263.1	WP_087916327.1	2
WP_079940263.1	WP_083041506.1	2
WP_079940263.1	WP_104932723.1	1
WP_079940263.1	WP_104932724.1	1
WP_079940263.1	WP_079940271.1	2
WP_036654579.1	WP_079940263.1	1
WP_079940264.1	WP_079940265.1	2
WP_079940264.1	YP_008433507.1	2
WP_079940264.1	WP_079940267.1	2
WP_079940264.1	WP_087916327.1	2
WP_079940264.1	WP_083041506.1	2
WP_079940264.1	WP_104932723.1	1
WP_079940264.1	WP_104932724.1	1
WP_079940264.1	WP_079940271.1	2
WP_036654579.1	WP_079940264.1	1
WP_079940265.1	YP_008433507.1	2
WP_079940265.1	WP_079940267.1	2
WP_079940265.1	WP_087916327.1	2
WP_079940265.1	WP_083041506.1	2
WP_079940265.1	WP_104932723.1	1
WP_079940265.1	WP_104932724.1	1
WP_079940265.1	WP_079940271.1	2
WP_036654579.1	WP_079940265.1	1
WP_079940267.1	YP_008433507.1	3
WP_087916327.1	YP_008433507.1	7
WP_083041506.1	YP_008433507.1	3
WP_104932723.1	YP_008433507.1	1
WP_104932724.1	YP_008433507.1	1
WP_079940271.1	YP_008433507.1	2
WP_036654579.1	YP_008433507.1	1
WP_079940267.1	WP_087916327.1	3
WP_079940267.1	WP_083041506.1	3
WP_079940267.1	WP_104932723.1	1
WP_079940267.1	WP_104932724.1	1
WP_079940267.1	WP_079940271.1	2
WP_036654579.1	WP_079940267.1	1
WP_083041506.1	WP_087916327.1	3
WP_087916327.1	WP_104932723.1	1
WP_087916327.1	WP_104932724.1	1
WP_079940271.1	WP_087916327.1	2
WP_036654579.1	WP_087916327.1	1
WP_083041506.1	WP_104932723.1	1
WP_083041506.1	WP_104932724.1	1
WP_079940271.1	WP_083041506.1	2
WP_036654579.1	WP_083041506.1	1
WP_104932723.1	WP_104932724.1	1
WP_079940271.1	WP_104932723.1	1
WP_036654579.1	WP_104932723.1	1
WP_079940271.1	WP_104932724.1	1
WP_036654579.1	WP_104932724.1	1
WP_036654579.1	WP_079940271.1	1
WP_079940262.1	WP_079940270.1	1
WP_079940262.1	WP_079940793.1	1
WP_079940270.1	WP_079940792.1	1
WP_079940792.1	WP_079940793.1	1
WP_079940263.1	WP_079940270.1	1
WP_079940263.1	WP_079940793.1	1
WP_079940264.1	WP_079940270.1	1
WP_079940264.1	WP_079940793.1	1
WP_079940265.1	WP_079940270.1	1
WP_079940265.1	WP_079940793.1	1
WP_079940270.1	YP_008433507.1	1
WP_079940793.1	YP_008433507.1	1
WP_079940267.1	WP_079940270.1	1
WP_079940267.1	WP_079940793.1	1
WP_079940270.1	WP_087916327.1	1
WP_079940793.1	WP_087916327.1	1
WP_079940270.1	WP_083041506.1	1
WP_079940793.1	WP_083041506.1	1
WP_079940270.1	WP_079940271.1	1
WP_079940270.1	WP_079940793.1	1
WP_079940271.1	WP_079940793.1	1
WP_000493326.1	WP_000603760.1	1
WP_000603760.1	WP_063676412.1	2
WP_000603760.1	WP_060852328.1	2
WP_000603760.1	WP_080598426.1	2
WP_000603760.1	WP_106907872.1	2
WP_000603760.1	YP_008433507.1	1
WP_000603760.1	WP_044797828.1	1
WP_000603760.1	WP_023520872.1	2
WP_000603760.1	WP_003314797.1	2
WP_000603760.1	WP_080672333.1	2
WP_000603760.1	WP_044797832.1	2
WP_087916324.1	WP_087916325.1	1
WP_069708278.1	WP_087916324.1	1
WP_087916324.1	WP_087916327.1	1
WP_087916324.1	YP_008433507.1	1
WP_087916324.1	WP_087916329.1	1
WP_087916324.1	WP_087916330.1	1
WP_087916324.1	WP_087916331.1	1
WP_036658324.1	WP_087916324.1	1
WP_036658322.1	WP_087916324.1	1
WP_069708278.1	WP_087916325.1	1
WP_087916325.1	WP_087916327.1	1
WP_087916325.1	WP_087916329.1	1
WP_087916325.1	WP_087916330.1	1
WP_087916325.1	WP_087916331.1	1
WP_036658324.1	WP_087916325.1	1
WP_036658322.1	WP_087916325.1	1
WP_069708278.1	WP_087916327.1	1
WP_069708278.1	YP_008433507.1	2
WP_069708278.1	WP_087916329.1	1
WP_069708278.1	WP_087916330.1	1
WP_069708278.1	WP_087916331.1	1
WP_036658324.1	WP_069708278.1	1
WP_036658322.1	WP_069708278.1	1
WP_087916327.1	WP_087916329.1	1
WP_087916327.1	WP_087916330.1	1
WP_087916327.1	WP_087916331.1	1
WP_036658324.1	WP_087916327.1	3
WP_036658322.1	WP_087916327.1	3
WP_087916329.1	YP_008433507.1	1
WP_087916330.1	YP_008433507.1	1
WP_087916331.1	YP_008433507.1	1
WP_036658324.1	YP_008433507.1	3
WP_036658322.1	YP_008433507.1	3
WP_087916329.1	WP_087916330.1	1
WP_087916329.1	WP_087916331.1	1
WP_036658324.1	WP_087916329.1	1
WP_036658322.1	WP_087916329.1	1
WP_087916330.1	WP_087916331.1	1
WP_036658324.1	WP_087916330.1	1
WP_036658322.1	WP_087916330.1	1
WP_036658324.1	WP_087916331.1	1
WP_036658322.1	WP_087916331.1	1
WP_036658322.1	WP_036658324.1	3
WP_016125179.1	WP_044797832.1	1
WP_044797832.1	WP_081097628.1	1
WP_016125179.1	WP_080672333.1	1
WP_080672333.1	WP_081097628.1	1
WP_016125179.1	WP_023520872.1	1
WP_023520872.1	WP_081097628.1	1
WP_016125179.1	WP_044797828.1	1
WP_044797828.1	WP_081097628.1	1
WP_016125179.1	YP_008433507.1	1
WP_081097628.1	YP_008433507.1	1
WP_016125179.1	WP_106907872.1	1
WP_081097628.1	WP_106907872.1	1
WP_016125179.1	WP_060852328.1	1
WP_016125179.1	WP_063676412.1	1
WP_016125179.1	WP_081097628.1	1
WP_060852328.1	WP_081097628.1	1
WP_063676412.1	WP_081097628.1	1
WP_063851489.1	WP_094238058.1	2
WP_063851489.1	WP_083038164.1	1
WP_001358663.1	WP_063851489.1	1
WP_063851489.1	WP_079940267.1	1
WP_063851489.1	WP_087916327.1	1
WP_063851489.1	WP_083041506.1	1
WP_083038164.1	WP_094238058.1	1
WP_094238058.1	YP_008433507.1	11
WP_001358663.1	WP_094238058.1	1
WP_079940267.1	WP_094238058.1	1
WP_087916327.1	WP_094238058.1	3
WP_083041506.1	WP_094238058.1	1
WP_083038164.1	YP_008433507.1	1
WP_001358663.1	WP_083038164.1	1
WP_079940267.1	WP_083038164.1	1
WP_083038164.1	WP_087916327.1	1
WP_083038164.1	WP_083041506.1	1
WP_001358663.1	YP_008433507.1	1
WP_001358663.1	WP_079940267.1	1
WP_001358663.1	WP_087916327.1	1
WP_001358663.1	WP_083041506.1	1
WP_011673255.1	WP_128530440.1	23
WP_094238058.1	WP_128530440.1	3
WP_012721168.1	WP_128530440.1	4
WP_128530440.1	YP_008433507.1	13
WP_087916327.1	WP_128530440.1	2
WP_036658330.1	WP_128530440.1	2
WP_036658328.1	WP_128530440.1	2
WP_036658326.1	WP_128530440.1	2
WP_036658324.1	WP_128530440.1	2
WP_036658322.1	WP_128530440.1	2
WP_036658320.1	WP_128530440.1	2
WP_011673255.1	WP_094238058.1	9
WP_011673255.1	WP_012721168.1	5
WP_011673255.1	YP_008433507.1	18
WP_011673255.1	WP_087916327.1	2
WP_011673255.1	WP_036658330.1	2
WP_011673255.1	WP_036658328.1	2
WP_011673255.1	WP_036658326.1	2
WP_011673255.1	WP_036658324.1	2
WP_011673255.1	WP_036658322.1	2
WP_011673255.1	WP_036658320.1	2
WP_012721168.1	WP_094238058.1	4
WP_036658330.1	WP_094238058.1	2
WP_036658328.1	WP_094238058.1	2
WP_036658326.1	WP_094238058.1	2
WP_036658324.1	WP_094238058.1	2
WP_036658322.1	WP_094238058.1	2
WP_036658320.1	WP_094238058.1	2
WP_012721168.1	YP_008433507.1	6
WP_012721168.1	WP_087916327.1	2
WP_012721168.1	WP_036658330.1	2
WP_012721168.1	WP_036658328.1	2
WP_012721168.1	WP_036658326.1	2
WP_012721168.1	WP_036658324.1	2
WP_012721168.1	WP_036658322.1	2
WP_012721168.1	WP_036658320.1	2
WP_036658330.1	YP_008433507.1	2
WP_036658328.1	YP_008433507.1	2
WP_036658326.1	YP_008433507.1	2
WP_036658320.1	YP_008433507.1	2
WP_036658330.1	WP_087916327.1	2
WP_036658328.1	WP_087916327.1	2
WP_036658326.1	WP_087916327.1	2
WP_036658320.1	WP_087916327.1	2
WP_036658328.1	WP_036658330.1	2
WP_036658326.1	WP_036658330.1	2
WP_036658324.1	WP_036658330.1	2
WP_036658322.1	WP_036658330.1	2
WP_036658320.1	WP_036658330.1	2
WP_036658326.1	WP_036658328.1	2
WP_036658324.1	WP_036658328.1	2
WP_036658322.1	WP_036658328.1	2
WP_036658320.1	WP_036658328.1	2
WP_036658324.1	WP_036658326.1	2
WP_036658322.1	WP_036658326.1	2
WP_036658320.1	WP_036658326.1	2
WP_036658320.1	WP_036658324.1	2
WP_036658320.1	WP_036658322.1	2
WP_099960230.1	WP_101377955.1	1
WP_101377955.1	WP_129584138.1	1
WP_101377952.1	WP_101377955.1	1
WP_101377955.1	WP_129584140.1	1
WP_101377955.1	YP_008433507.1	1
WP_024002530.1	WP_101377955.1	1
WP_101377955.1	WP_129584143.1	1
WP_101377955.1	WP_118748670.1	1
WP_099960230.1	WP_129584138.1	1
WP_099960230.1	WP_101377952.1	1
WP_099960230.1	WP_129584140.1	1
WP_099960230.1	YP_008433507.1	1
WP_024002530.1	WP_099960230.1	1
WP_099960230.1	WP_129584143.1	1
WP_099960230.1	WP_118748670.1	1
WP_101377952.1	WP_129584138.1	1
WP_129584138.1	WP_129584140.1	1
WP_129584138.1	YP_008433507.1	1
WP_024002530.1	WP_129584138.1	1
WP_129584138.1	WP_129584143.1	1
WP_118748670.1	WP_129584138.1	1
WP_101377952.1	WP_129584140.1	1
WP_101377952.1	YP_008433507.1	12
WP_024002530.1	WP_101377952.1	12
WP_101377952.1	WP_129584143.1	2
WP_101377952.1	WP_118748670.1	7
WP_129584140.1	YP_008433507.1	1
WP_024002530.1	WP_129584140.1	1
WP_129584140.1	WP_129584143.1	1
WP_118748670.1	WP_129584140.1	1
WP_024002530.1	YP_008433507.1	3
WP_129584143.1	YP_008433507.1	1
WP_118748670.1	YP_008433507.1	5
WP_024002530.1	WP_129584143.1	2
WP_024002530.1	WP_118748670.1	3
WP_118748670.1	WP_129584143.1	2
WP_068157282.1	WP_068157285.1	1
WP_068157282.1	WP_068157289.1	1
WP_068157282.1	WP_068157292.1	1
WP_068157282.1	YP_008433507.1	1
WP_068157282.1	WP_068157298.1	1
WP_068157282.1	WP_082729443.1	1
WP_068157282.1	WP_068157307.1	1
WP_068157282.1	WP_068157311.1	1
WP_018497957.1	WP_068157282.1	1
WP_068157285.1	WP_068157289.1	1
WP_068157285.1	WP_068157292.1	1
WP_068157285.1	YP_008433507.1	1
WP_068157285.1	WP_068157298.1	1
WP_068157285.1	WP_082729443.1	1
WP_068157285.1	WP_068157307.1	1
WP_068157285.1	WP_068157311.1	1
WP_018497957.1	WP_068157285.1	1
WP_068157289.1	WP_068157292.1	1
WP_068157289.1	YP_008433507.1	1
WP_068157289.1	WP_068157298.1	1
WP_068157289.1	WP_082729443.1	1
WP_068157289.1	WP_068157307.1	1
WP_068157289.1	WP_068157311.1	1
WP_018497957.1	WP_068157289.1	1
WP_068157292.1	YP_008433507.1	1
WP_068157292.1	WP_068157298.1	1
WP_068157292.1	WP_082729443.1	1
WP_068157292.1	WP_068157307.1	1
WP_068157292.1	WP_068157311.1	1
WP_018497957.1	WP_068157292.1	1
WP_068157298.1	YP_008433507.1	1
WP_082729443.1	YP_008433507.1	1
WP_068157307.1	YP_008433507.1	1
WP_068157311.1	YP_008433507.1	1
WP_018497957.1	YP_008433507.1	1
WP_068157298.1	WP_082729443.1	1
WP_068157298.1	WP_068157307.1	1
WP_068157298.1	WP_068157311.1	1
WP_018497957.1	WP_068157298.1	1
WP_068157307.1	WP_082729443.1	1
WP_068157311.1	WP_082729443.1	1
WP_018497957.1	WP_082729443.1	1
WP_068157307.1	WP_068157311.1	1
WP_018497957.1	WP_068157307.1	1
WP_018497957.1	WP_068157311.1	1
WP_010019130.1	WP_010019131.1	1
WP_010019130.1	WP_010019134.1	1
WP_010019130.1	WP_101377952.1	1
WP_010019130.1	WP_010019136.1	1
WP_010019130.1	YP_008433507.1	1
WP_010019130.1	YP_003614049.1	1
WP_010019130.1	WP_087916325.1	1
WP_010019130.1	WP_128530440.1	1
WP_010019131.1	WP_010019134.1	1
WP_010019131.1	WP_101377952.1	1
WP_010019131.1	WP_010019136.1	1
WP_010019131.1	YP_008433507.1	1
WP_010019131.1	YP_003614049.1	1
WP_010019131.1	WP_087916325.1	1
WP_010019131.1	WP_128530440.1	1
WP_010019134.1	WP_101377952.1	1
WP_010019134.1	WP_010019136.1	1
WP_010019134.1	YP_008433507.1	1
WP_010019134.1	YP_003614049.1	1
WP_010019134.1	WP_087916325.1	1
WP_010019134.1	WP_128530440.1	1
WP_010019136.1	WP_101377952.1	1
WP_101377952.1	YP_003614049.1	1
WP_087916325.1	WP_101377952.1	1
WP_101377952.1	WP_128530440.1	18
WP_010019136.1	YP_008433507.1	1
WP_010019136.1	YP_003614049.1	1
WP_010019136.1	WP_087916325.1	1
WP_010019136.1	WP_128530440.1	1
YP_003614049.1	YP_008433507.1	2
WP_087916325.1	YP_003614049.1	2
WP_128530440.1	YP_003614049.1	1
WP_087916325.1	WP_128530440.1	1
WP_101377954.1	WP_135516901.1	1
WP_101377952.1	WP_101377954.1	6
WP_099447637.1	WP_101377954.1	1
WP_101377954.1	WP_106904677.1	1
WP_101377954.1	YP_008433507.1	7
WP_064578085.1	WP_101377954.1	1
WP_060417502.1	WP_101377954.1	1
WP_011673255.1	WP_101377954.1	4
WP_101377954.1	WP_118748670.1	4
WP_101377952.1	WP_135516901.1	1
WP_099447637.1	WP_135516901.1	1
WP_106904677.1	WP_135516901.1	1
WP_135516901.1	YP_008433507.1	1
WP_064578085.1	WP_135516901.1	1
WP_060417502.1	WP_135516901.1	1
WP_011673255.1	WP_135516901.1	1
WP_118748670.1	WP_135516901.1	1
WP_099447637.1	WP_101377952.1	3
WP_101377952.1	WP_106904677.1	3
WP_064578085.1	WP_101377952.1	2
WP_060417502.1	WP_101377952.1	1
WP_011673255.1	WP_101377952.1	18
WP_099447637.1	WP_106904677.1	1
WP_099447637.1	YP_008433507.1	1
WP_064578085.1	WP_099447637.1	1
WP_060417502.1	WP_099447637.1	1
WP_011673255.1	WP_099447637.1	3
WP_099447637.1	WP_118748670.1	1
WP_106904677.1	YP_008433507.1	2
WP_064578085.1	WP_106904677.1	2
WP_060417502.1	WP_106904677.1	1
WP_011673255.1	WP_106904677.1	2
WP_106904677.1	WP_118748670.1	2
WP_064578085.1	YP_008433507.1	2
WP_060417502.1	YP_008433507.1	1
WP_060417502.1	WP_064578085.1	1
WP_011673255.1	WP_064578085.1	1
WP_064578085.1	WP_118748670.1	1
WP_011673255.1	WP_060417502.1	1
WP_060417502.1	WP_118748670.1	1
WP_011673255.1	WP_118748670.1	6
WP_064578082.1	WP_101377952.1	1
WP_064578083.1	WP_101377952.1	1
WP_063851489.1	WP_101377952.1	5
WP_064578082.1	WP_064578083.1	1
WP_064578082.1	WP_106904677.1	1
WP_064578082.1	YP_008433507.1	1
WP_064578082.1	WP_064578085.1	1
WP_024002530.1	WP_064578082.1	1
WP_063851489.1	WP_064578082.1	1
WP_064578082.1	WP_128530440.1	1
WP_064578083.1	WP_106904677.1	1
WP_064578083.1	YP_008433507.1	1
WP_064578083.1	WP_064578085.1	1
WP_024002530.1	WP_064578083.1	1
WP_063851489.1	WP_064578083.1	1
WP_064578083.1	WP_128530440.1	1
WP_024002530.1	WP_106904677.1	1
WP_063851489.1	WP_106904677.1	1
WP_106904677.1	WP_128530440.1	1
WP_024002530.1	WP_064578085.1	1
WP_063851489.1	WP_064578085.1	1
WP_064578085.1	WP_128530440.1	1
WP_024002530.1	WP_063851489.1	5
WP_024002530.1	WP_128530440.1	10
WP_063851489.1	WP_128530440.1	6
WP_002193502.1	WP_106907872.1	1
WP_059304352.1	WP_106907872.1	1
WP_059304482.1	WP_106907872.1	1
WP_059304353.1	WP_106907872.1	1
NP_832393.1	WP_106907872.1	1
WP_000028482.1	WP_106907872.1	1
WP_002193502.1	WP_059304352.1	1
WP_002193502.1	YP_008433507.1	1
WP_002193502.1	WP_059304482.1	1
WP_002193502.1	WP_059304353.1	1
NP_832393.1	WP_002193502.1	1
WP_000028482.1	WP_002193502.1	1
WP_059304352.1	YP_008433507.1	1
WP_059304352.1	WP_059304482.1	1
WP_059304352.1	WP_059304353.1	1
NP_832393.1	WP_059304352.1	1
WP_000028482.1	WP_059304352.1	1
WP_059304482.1	YP_008433507.1	1
WP_059304353.1	YP_008433507.1	1
NP_832393.1	YP_008433507.1	1
WP_000028482.1	YP_008433507.1	1
WP_059304353.1	WP_059304482.1	1
NP_832393.1	WP_059304482.1	1
WP_000028482.1	WP_059304482.1	1
NP_832393.1	WP_059304353.1	1
WP_000028482.1	WP_059304353.1	1
NP_832393.1	WP_000028482.1	1
WP_058885405.1	WP_058885406.1	1
WP_058885405.1	WP_058885407.1	1
WP_058885405.1	WP_058885408.1	1
WP_058885405.1	YP_008433507.1	1
